001460244363600000126	000460244363600003250
001460244363600000126	000460244363600003269
001460244363600000126	000460244363610003170
001460244363600000126	000460244363610003161
001460244363600000126	000460244363600003278
001460244363600000126	000460244363610003143
001460244363600000126	000460244363610003152
001460244363600000126	000460244363600003287
001460244363600000126	000460244363600003296
001460244363600000126	000460244363600003302
001460244363600000126	000460244363610003189
001460244363600000135	000460244363600003427
001460244363600000135	000460244363610003231
001460244363600000135	000460244363610003222
001460244363600000135	000460244363610003240
001460244363600000135	000460244363600003339
001460244363600000135	000460244363600003320
001460244363600000135	000460244363610003198
001460244363600000135	000460244363600003311
001460244363600000135	000460244363610003204
001460244363600000135	000460244363610003213
001460244363600000135	000460244363610003286
001460244363600000135	000460244363610003259
001460244363600000135	000460244363600003375
001460244363600000135	000460244363600003357
001460244363600000135	000460244363610003268
001460244363600000135	000460244363600003348
001460244363600000135	000460244363610003277
001460244363600000135	000460244363600003366
001460244363600000135	000460244363610003295
001460244363600000135	000460244363610003338
001460244363600000135	000460244363610003347
001460244363600000135	000460244363610003356
001460244363600000135	000460244363600003409
001460244363600000135	000460244363600003393
001460244363600000135	000460244363610003329
001460244363600000135	000460244363610003301
001460244363600000135	000460244363610003310
001460244363600000135	000460244363600003384
001460244363600000135	000460244363610003383
001460244363600000135	000460244363610003374
001460244363600000135	000460244363610003365
001460244363600000135	000460244363600003418
001460244363600000135	000460244363600003445
001460244363600000135	000460244363600003454
001460244363600000135	000460244363600003436
